st_id,duplicates,st_name,st_genre1,st_genre2,st_genre3,st_genre4,popularity,followers,related_found,degree,in_degree,out_degree,level_popularity,community,artist_group,group,count
,,,,,,,,,,56,28,28,,1,Pop 2000 sến,3.0,31455.0
,,,,,,,,,,45,6,39,,1,,,6022.0
,,,,,,,,,,76,42,34,,10,V-pop Mainstream,6.0,58790.0
,,,,,,,,,,56,24,32,,4,,,43954.0
,,,,,,,,,,78,38,40,,10,,,9930.0
,,,,,,,,,,23,4,19,,3,,,1296.0
,,,,,,,,,,25,1,24,,8,,,1108.0
,,,,,,,,,,9,3,6,,0,,,75.0
,,,,,,,,,,41,18,23,,8,,,2766.0
,,,,,,,,,,8,4,4,,5,,,78.0
,,,,,,,,,,25,3,22,,10,,,652.0
,,,,,,,,,,12,0,12,,10,,,1236.0
,,,,,,,,,,51,20,31,,1,,,61260.0
,,,,,,,,,,20,10,10,,13,,,868.0
,,,,,,,,,,20,10,10,,13,,,1511.0
,,,,,,,,,,56,17,39,,1,,,32027.0
,,,,,,,,,,40,6,34,,1,,,14621.0
,,,,,,,,,,52,12,40,,1,,,38795.0
,,,,,,,,,,6,3,3,,0,,,
,,,,,,,,,,8,3,5,,5,,,1481.0
,,,,,,,,,,32,5,27,,1,,,10679.0
,,,,,,,,,,64,27,37,,8,,,2508.0
,,,,,,,,,,147,119,28,,8,,,63037.0
,,,,,,,,,,73,45,28,,8,,,17016.0
,,,,,,,,,,20,6,14,,1,Pop 2000 sến,3.0,5480.0
,,,,,,,,,,50,14,36,,36,,,9651.0
,,,,,,,,,,5,2,3,,1,,,132.0
,,,,,,,,,,1,0,1,,4,,,332.0
,,,,,,,,,,22,1,21,,1,,,13195.0
,,,,,,,,,,15,4,11,,4,,,867.0
,,,,,,,,,,115,86,29,,1,Pop 2000 sến,3.0,63630.0
,,,,,,,,,,86,54,32,,10,,,36996.0
,,,,,,,,,,6,3,3,,13,,,1758.0
,,,,,,,,,,3,1,2,,1,,,74.0
,,,,,,,,,,11,1,10,,1,Pop 2000 sến,3.0,1793.0
,,,,,,,,,,59,28,31,,10,,,26920.0
,,,,,,,,,,11,2,9,,10,,,2349.0
,,,,,,,,,,29,7,22,,2,,,2268.0
,,,,,,,,,,3,1,2,,8,,,131.0
,,,,,,,,,,2,1,1,,8,,,277.0
,,,,,,,,,,1,0,1,,8,,,649.0
,,,,,,,,,,36,13,23,,8,,,1763.0
,,,,,,,,,,2,1,1,,13,,,114.0
,,,,,,,,,,5,0,5,,1,,,1738.0
,,,,,,,,,,3,1,2,,1,Pop sến loại 2,0.0,3242.0
,,,,,,,,,,30,5,25,,1,Pop 2000 sến,3.0,11499.0
,,,,,,,,,,10,5,5,,7,,,257.0
,,,,,,,,,,7,1,6,,4,,,2556.0
,,,,,,,,,,3,1,2,,4,,,457.0
,,,,,,,,,,6,3,3,,4,,,106.0
,,,,,,,,,,10,1,9,,8,,,703.0
,,,,,,,,,,49,22,27,,8,,,15270.0
,,,,,,,,,,41,7,34,,1,,,8386.0
,,,,,,,,,,25,1,24,,36,,,2513.0
,,,,,,,,,,61,28,33,,8,,,1544.0
,,,,,,,,,,26,3,23,,8,,,2155.0
,,,,,,,,,,6,2,4,,2,,,879.0
,,,,,,,,,,4,2,2,,7,,,162.0
,,,,,,,,,,131,94,37,,10,,,80601.0
,,,,,,,,,,4,2,2,,10,,,268.0
,,,,,,,,,,6,3,3,,5,,,85.0
,,,,,,,,,,28,3,25,,1,Pop sến loại 2,0.0,5327.0
,,,,,,,,,,67,38,29,,4,,,24791.0
,,,,,,,,,,19,3,16,,1,,,7613.0
,,,,,,,,,,24,3,21,,4,,,2119.0
,,,,,,,,,,57,24,33,,36,,,8755.0
,,,,,,,,,,37,17,20,,8,,,337.0
,,,,,,,,,,42,8,34,,1,,,5909.0
,,,,,,,,,,6,0,6,,10,,,1477.0
,,,,,,,,,,9,3,6,,1,Pop sến loại 2,0.0,2382.0
,,,,,,,,,,2,1,1,,12,,,573.0
,,,,,,,,,,16,4,12,,27,,,458.0
,,,,,,,,,,53,22,31,,1,,,59195.0
,,,,,,,,,,27,1,26,,1,,,2148.0
,,,,,,,,,,81,44,37,,1,,,602795.0
,,,,,,,,,,11,0,11,,0,,,886.0
,,,,,,,,,,44,18,26,,10,,,2481.0
,,,,,,,,,,60,29,31,,2,,,2006.0
,,,,,,,,,,40,10,30,,2,,,2627.0
,,,,,,,,,,4,1,3,,4,,,1607.0
,,,,,,,,,,9,4,5,,1,,,1399.0
,,,,,,,,,,24,1,23,,1,,,5739.0
,,,,,,,,,,49,20,29,,8,,,5254.0
,,,,,,,,,,47,20,27,,0,,,248.0
,,,,,,,,,,42,22,20,,1,,,921.0
,,,,,,,,,,26,3,23,,1,,,1731.0
,,,,,,,,,,32,13,19,,27,,,396.0
,,,,,,,,,,1,0,1,,8,,,389.0
,,,,,,,,,,7,3,4,,4,,,1052.0
,,,,,,,,,,97,67,30,,3,,,46679.0
,,,,,,,,,,94,66,28,,8,,,35016.0
,,,,,,,,,,8,3,5,,4,,,249.0
,,,,,,,,,,52,14,38,,1,,,11705.0
,,,,,,,,,,3,0,3,,1,,,1156.0
,,,,,,,,,,11,3,8,,4,,,1244.0
,,,,,,,,,,5,2,3,,8,,,148.0
,,,,,,,,,,38,12,26,,0,,,4113.0
,,,,,,,,,,73,43,30,,36,Pop sến loại 2,0.0,38957.0
,,,,,,,,,,30,7,23,,8,,,1308.0
,,,,,,,,,,87,57,30,,8,,,17521.0
,,,,,,,,,,14,0,14,,8,,,552.0
,,,,,,,,,,4,1,3,,1,Tây nguyên,4.0,1793.0
,,,,,,,,,,1,0,1,,4,,,364.0
,,,,,,,,,,56,27,29,,1,,,24602.0
,,,,,,,,,,46,8,38,,1,,,19221.0
,,,,,,,,,,23,2,21,,1,,,1537.0
,,,,,,,,,,8,2,6,,0,,,757.0
,,,,,,,,,,31,8,23,,4,,,3813.0
,,,,,,,,,,76,48,28,,3,,,27795.0
,,,,,,,,,,67,40,27,,3,,,22172.0
,,,,,,,,,,60,29,31,,1,,,59077.0
,,,,,,,,,,60,29,31,,1,,,59234.0
,,,,,,,,,,79,47,32,,0,,,7523.0
,,,,,,,,,,3,0,3,,10,,,656.0
,,,,,,,,,,22,10,12,,4,,,2670.0
,,,,,,,,,,29,10,19,,36,,,1134.0
,,,,,,,,,,7,3,4,,36,,,243.0
,,,,,,,,,,34,5,29,,1,,,4238.0
,,,,,,,,,,66,31,35,,1,,,96020.0
,,,,,,,,,,28,7,21,,1,,,2989.0
,,,,,,,,,,102,66,36,,1,,,541382.0
,,,,,,,,,,15,5,10,,4,,,859.0
,,,,,,,,,,14,7,7,,5,,,281.0
,,,,,,,,,,23,7,16,,8,,,769.0
,,,,,,,,,,12,4,8,,8,,,94.0
,,,,,,,,,,17,8,9,,36,,,705.0
,,,,,,,,,,47,18,29,,0,,,375.0
,,,,,,,,,,80,50,30,,8,,,4804.0
,,,,,,,,,,6,1,5,,1,,,124.0
,,,,,,,,,,2,1,1,,10,,,687.0
,,,,,,,,,,7,3,4,,1,Tây nguyên,4.0,2382.0
,,,,,,,,,,65,25,40,,1,,,608.0
,,,,,,,,,,2,0,2,,1,,,818.0
,,,,,,,,,,2,0,2,,4,,,98.0
,,,,,,,,,,11,3,8,,10,,,4381.0
,,,,,,,,,,6,2,4,,10,,,177.0
,,,,,,,,,,3,1,2,,0,,,722.0
,,,,,,,,,,1,0,1,,1,,,517.0
,,,,,,,,,,3,1,2,,1,,,1360.0
,,,,,,,,,,61,19,42,,10,,,4943.0
,,,,,,,,,,15,5,10,,10,,,1070.0
,,,,,,,,,,2,1,1,,1,,,538.0
,,,,,,,,,,52,13,39,,1,,,10052.0
,,,,,,,,,,49,15,34,,10,,,7835.0
,,,,,,,,,,48,14,34,,10,,,7835.0
,,,,,,,,,,2,1,1,,1,,,767.0
,,,,,,,,,,19,5,14,,0,,,4270.0
,,,,,,,,,,66,45,21,,8,,,2340.0
,,,,,,,,,,72,42,30,,10,,,44805.0
,,,,,,,,,,1,0,1,,4,,,1339.0
,,,,,,,,,,62,24,38,,10,Pop sôi động Flop,10.0,4116.0
,,,,,,,,,,43,6,37,,1,,,6353.0
,,,,,,,,,,54,14,40,,1,Pop sến loại 2,0.0,26843.0
,,,,,,,,,,6,3,3,,11,,,1107.0
,,,,,,,,,,74,44,30,,1,,,87331.0
,,,,,,,,,,59,13,46,,10,,,11600.0
,,,,,,,,,,100,68,32,,10,,,31116.0
,,,,,,,,,,17,6,11,,10,,,2844.0
,,,,,,,,,,45,22,23,,1,,,1970.0
,,,,,,,,,,52,19,33,,10,,,9386.0
,,,,,,,,,,10,1,9,,10,,,743.0
,,,,,,,,,,40,16,24,,10,,,2356.0
,,,,,,,,,,30,9,21,,1,,,813.0
,,,,,,,,,,38,7,31,,1,Pop sến loại 2,0.0,5833.0
,,,,,,,,,,2,1,1,,10,,,166.0
,,,,,,,,,,11,0,11,,10,,,1486.0
,,,,,,,,,,8,4,4,,1,,,1163.0
,,,,,,,,,,39,19,20,,10,,,
,,,,,,,,,,2,1,1,,8,,,899.0
,,,,,,,,,,22,1,21,,1,,,3900.0
,,,,,,,,,,1,0,1,,1,,,278.0
,,,,,,,,,,11,3,8,,2,,,418.0
,,,,,,,,,,59,22,37,,4,Pop sến loại 2,0.0,23745.0
,,,,,,,,,,14,2,12,,1,,,315.0
,,,,,,,,,,53,27,26,,10,,,4920.0
,,,,,,,,,,11,3,8,,0,,,27622.0
,,,,,,,,,,40,8,32,,10,,,4962.0
,,,,,,,,,,2,0,2,,10,,,757.0
,,,,,,,,,,12,1,11,,1,,,2782.0
,,,,,,,,,,55,19,36,,10,,,11104.0
,,,,,,,,,,2,0,2,,1,,,506.0
,,,,,,,,,,73,43,30,,8,,,11071.0
,,,,,,,,,,22,7,15,,4,,,7709.0
,,,,,,,,,,3,1,2,,0,,,88.0
,,,,,,,,,,7,2,5,,10,,,207.0
,,,,,,,,,,38,18,20,,1,,,2400.0
,,,,,,,,,,65,29,36,,1,,,43381.0
,,,,,,,,,,27,11,16,,1,,,4.0
,,,,,,,,,,17,7,10,,1,,,240.0
,,,,,,,,,,13,1,12,,1,,,1355.0
,,,,,,,,,,27,5,22,,1,,,5033.0
,,,,,,,,,,11,0,11,,10,,,839.0
,,,,,,,,,,42,9,33,,1,,,6953.0
,,,,,,,,,,13,6,7,,10,,,646.0
,,,,,,,,,,58,26,32,,10,,,11804.0
,,,,,,,,,,8,4,4,,4,,,1999.0
,,,,,,,,,,59,20,39,,10,,,39560.0
,,,,,,,,,,7,2,5,,8,,,870.0
,,,,,,,,,,63,34,29,,8,,,3967.0
,,,,,,,,,,9,0,9,,1,,,790.0
,,,,,,,,,,10,2,8,,8,,,1378.0
,,,,,,,,,,20,8,12,,10,,,4378.0
,,,,,,,,,,3,1,2,,8,,,296.0
,,,,,,,,,,3,1,2,,8,,,296.0
,,,,,,,,,,56,19,37,,1,,,14624.0
,,,,,,,,,,3,1,2,,1,,,69.0
,,,,,,,,,,4,1,3,,1,,,1582.0
,,,,,,,,,,2,1,1,,1,,,801.0
,,,,,,,,,,43,21,22,,0,,,7705.0
,,,,,,,,,,1,0,1,,1,,,425.0
,,,,,,,,,,56,24,32,,1,,,21227.0
,,,,,,,,,,45,8,37,,1,,,19960.0
,,,,,,,,,,123,83,40,,1,Pop sến loại 1,14.0,321042.0
,,,,,,,,,,65,30,35,,10,,,25898.0
,,,,,,,,,,4,1,3,,4,,,505.0
,,,,,,,,,,6,2,4,,10,,,457.0
,,,,,,,,,,14,0,14,,1,,,4365.0
,,,,,,,,,,3,0,3,,4,,,83.0
,,,,,,,,,,23,4,19,,2,,,1139.0
,,,,,,,,,,92,53,39,,8,,,12091.0
,,,,,,,,,,69,34,35,,8,,,8330.0
,,,,,,,,,,2,1,1,,1,,,106.0
,,,,,,,,,,74,30,44,,10,,,5810.0
,,,,,,,,,,2,1,1,,1,,,582.0
,,,,,,,,,,2,1,1,,1,,,582.0
,,,,,,,,,,10,3,7,,1,,,855.0
,,,,,,,,,,58,20,38,,1,,,6637.0
,,,,,,,,,,66,29,37,,1,,,14561.0
,,,,,,,,,,69,35,34,,1,,,41174.0
,,,,,,,,,,26,3,23,,10,,,3414.0
,,,,,,,,,,20,3,17,,10,,,1700.0
,,,,,,,,,,7,2,5,,8,,,895.0
,,,,,,,,,,11,0,11,,10,,,854.0
,,,,,,,,,,6,1,5,,10,,,2877.0
,,,,,,,,,,4,2,2,,1,,,79.0
,,,,,,,,,,8,1,7,,4,,,4661.0
,,,,,,,,,,47,16,31,,36,,,4659.0
,,,,,,,,,,34,16,18,,36,,,8113.0
,,,,,,,,,,14,2,12,,10,,,1361.0
,,,,,,,,,,55,25,30,,2,,,720.0
,,,,,,,,,,57,21,36,,1,,,18506.0
,,,,,,,,,,22,11,11,,13,,,1719.0
,,,,,,,,,,51,26,25,,5,,,4362.0
,,,,,,,,,,3,0,3,,4,,,3279.0
,,,,,,,,,,5,1,4,,4,,,2170.0
,,,,,,,,,,4,1,3,,4,,,267.0
,,,,,,,,,,2,0,2,,4,,,27.0
,,,,,,,,,,2,1,1,,1,,,574.0
,,,,,,,,,,66,34,32,,1,Pop miền Tây,11.0,25925.0
,,,,,,,,,,4,1,3,,4,,,5037.0
,,,,,,,,,,83,52,31,,4,,,52380.0
,,,,,,,,,,30,9,21,,1,,,802.0
,,,,,,,,,,5,2,3,,5,,,18318.0
,,,,,,,,,,4,1,3,,0,,,
,,,,,,,,,,47,16,31,,10,,,5826.0
,,,,,,,,,,104,73,31,,10,,,46331.0
,,,,,,,,,,31,9,22,,1,,,1650.0
,,,,,,,,,,3,1,2,,5,,,131.0
,,,,,,,,,,2,1,1,,1,,,3456.0
,,,,,,,,,,25,9,16,,10,,,5362.0
,,,,,,,,,,18,5,13,,4,Pop sến loại 2,0.0,5483.0
,,,,,,,,,,2,0,2,,4,,,321.0
,,,,,,,,,,28,13,15,,8,,,34.0
,,,,,,,,,,26,1,25,,1,Pop sến loại 2,0.0,4084.0
,,,,,,,,,,58,18,40,,1,Pop sến loại 2,0.0,13698.0
,,,,,,,,,,4,0,4,,1,,,170.0
,,,,,,,,,,45,9,36,,1,Pop sến loại 2,0.0,9283.0
,,,,,,,,,,4,0,4,,0,,,287.0
,,,,,,,,,,3,1,2,,10,,,343.0
,,,,,,,,,,3,1,2,,10,,,291.0
,,,,,,,,,,5,2,3,,3,,,499.0
,,,,,,,,,,53,13,40,,4,,,9931.0
,,,,,,,,,,11,5,6,,3,,,406.0
,,,,,,,,,,38,11,27,,4,,,4677.0
,,,,,,,,,,5,2,3,,5,,,230.0
,,,,,,,,,,52,23,29,,8,,,7697.0
,,,,,,,,,,8,3,5,,4,,,2581.0
,,,,,,,,,,5,1,4,,1,,,1230.0
,,,,,,,,,,67,27,40,,1,,,114547.0
,,,,,,,,,,27,8,19,,1,Pop 2000 sến,3.0,2184.0
,,,,,,,,,,33,15,18,,5,,,2908.0
,,,,,,,,,,1,0,1,,1,,,1015.0
,,,,,,,,,,61,26,35,,10,,,20957.0
,,,,,,,,,,2,1,1,,4,,,109.0
,,,,,,,,,,60,18,42,,19,,,8751.0
,,,,,,,,,,24,1,23,,0,,,1976.0
,,,,,,,,,,15,5,10,,4,Pop sến loại 2,0.0,5189.0
,,,,,,,,,,10,5,5,,11,,,315.0
,,,,,,,,,,31,8,23,,0,,,13080.0
,,,,,,,,,,18,9,9,,8,,,649.0
,,,,,,,,,,53,17,36,,1,,,24979.0
,,,,,,,,,,64,35,29,,1,,,5022.0
,,,,,,,,,,11,1,10,,1,,,3158.0
,,,,,,,,,,3,1,2,,1,,,3299.0
,,,,,,,,,,9,1,8,,1,,,1081.0
,,,,,,,,,,6,2,4,,14,,,2357.0
,,,,,,,,,,20,0,20,,0,,,1717.0
,,,,,,,,,,2,1,1,,10,,,384.0
,,,,,,,,,,19,8,11,,23,,,1791.0
,,,,,,,,,,4,1,3,,1,,,871.0
,,,,,,,,,,103,67,36,,8,,,11235.0
,,,,,,,,,,46,23,23,,5,,,37807.0
,,,,,,,,,,12,5,7,,4,,,463.0
,,,,,,,,,,44,15,29,,1,,,10255.0
,,,,,,,,,,28,6,22,,4,,,18144.0
,,,,,,,,,,8,2,6,,1,Pop 2000 sến,3.0,952.0
,,,,,,,,,,20,10,10,,5,,,736.0
,,,,,,,,,,33,4,29,,1,,,3320.0
,,,,,,,,,,2,1,1,,5,,,95.0
,,,,,,,,,,102,66,36,,1,,,370827.0
,,,,,,,,,,34,14,20,,10,,,466.0
,,,,,,,,,,15,7,8,,3,,,491.0
,,,,,,,,,,8,3,5,,8,,,479.0
,,,,,,,,,,119,92,27,,8,,,29006.0
,,,,,,,,,,6,3,3,,5,,,200.0
,,,,,,,,,,110,74,36,,10,,,36583.0
,,,,,,,,,,3,1,2,,0,,,1274.0
,,,,,,,,,,1,0,1,,3,,,578.0
,,,,,,,,,,16,8,8,,13,,,537.0
,,,,,,,,,,16,8,8,,13,,,537.0
,,,,,,,,,,95,62,33,,8,,,22420.0
,,,,,,,,,,41,20,21,,5,,,15999.0
,,,,,,,,,,40,8,32,,1,Pop sến loại 2,0.0,3477.0
,,,,,,,,,,6,3,3,,28,,,220.0
,,,,,,,,,,50,16,34,,8,,,1270.0
,,,,,,,,,,18,5,13,,4,,,34456.0
,,,,,,,,,,4,2,2,,8,,,1188.0
,,,,,,,,,,43,23,20,,0,,,559.0
,,,,,,,,,,2,1,1,,1,,,1009.0
,,,,,,,,,,67,31,36,,1,,,41551.0
,,,,,,,,,,71,39,32,,1,,,53930.0
,,,,,,,,,,2,1,1,,8,,,91.0
,,,,,,,,,,51,29,22,,8,,,3156.0
,,,,,,,,,,58,31,27,,4,,,20458.0
,,,,,,,,,,75,37,38,,1,,,318754.0
,,,,,,,,,,40,13,27,,4,,,7384.0
,,,,,,,,,,40,13,27,,4,,,7384.0
,,,,,,,,,,56,18,38,,1,Pop sến loại 2,0.0,41640.0
,,,,,,,,,,3,1,2,,4,,,1086.0
,,,,,,,,,,87,53,34,,1,,,212102.0
,,,,,,,,,,87,53,34,,1,,,212102.0
,,,,,,,,,,3,1,2,,7,,,105.0
,,,,,,,,,,59,24,35,,1,,,11922.0
,,,,,,,,,,3,1,2,,4,,,1744.0
,,,,,,,,,,34,11,23,,3,,,1983.0
,,,,,,,,,,18,9,9,,6,,,238.0
,,,,,,,,,,38,18,20,,0,,,334.0
,,,,,,,,,,4,1,3,,1,,,525.0
,,,,,,,,,,12,4,8,,4,,,1972.0
,,,,,,,,,,5,0,5,,1,,,327.0
,,,,,,,,,,28,7,21,,1,,,5516.0
,,,,,,,,,,27,5,22,,1,,,4276.0
,,,,,,,,,,1,0,1,,4,,,362.0
,,,,,,,,,,18,4,14,,4,,,6566.0
,,,,,,,,,,47,9,38,,10,,,9132.0
,,,,,,,,,,20,8,12,,10,,,302.0
,,,,,,,,,,2,1,1,,4,,,756.0
,,,,,,,,,,4,2,2,,4,,,1140.0
,,,,,,,,,,37,17,20,,5,,,2351.0
,,,,,,,,,,80,46,34,,1,,,36434.0
,,,,,,,,,,63,22,41,,1,,,14651.0
,,,,,,,,,,9,4,5,,5,,,1360.0
,,,,,,,,,,2,1,1,,1,Pop sến loại 2,0.0,493.0
,,,,,,,,,,7,3,4,,1,,,765.0
,,,,,,,,,,12,6,6,,1,,,10711.0
,,,,,,,,,,35,15,20,,5,,,7659.0
,,,,,,,,,,26,4,22,,10,,,925.0
,,,,,,,,,,23,3,20,,10,,,1382.0
,,,,,,,,,,9,3,6,,8,,,228.0
,,,,,,,,,,9,3,6,,8,,,228.0
,,,,,,,,,,5,1,4,,2,,,423.0
,,,,,,,,,,26,7,19,,2,,,572.0
,,,,,,,,,,1,0,1,,10,,,852.0
,,,,,,,,,,45,7,38,,4,,,22944.0
,,,,,,,,,,127,89,38,,8,,,26157.0
,,,,,,,,,,95,60,35,,8,,,21508.0
,,,,,,,,,,50,22,28,,2,,,6124.0
,,,,,,,,,,53,14,39,,1,Pop sến loại 2,0.0,19775.0
,,,,,,,,,,69,30,39,,0,,,3543.0
,,,,,,,,,,7,3,4,,3,,,298.0
,,,,,,,,,,5,2,3,,3,,,741.0
,,,,,,,,,,12,2,10,,10,,,15976.0
,,,,,,,,,,19,5,14,,4,,,8611.0
,,,,,,,,,,33,8,25,,0,,,1052.0
,,,,,,,,,,44,13,31,,4,,,7865.0
,,,,,,,,,,50,30,20,,0,,,2175.0
,,,,,,,,,,12,1,11,,4,,,4052.0
,,,,,,,,,,6,1,5,,4,,,3779.0
,,,,,,,,,,1,0,1,,3,,,12.0
,,,,,,,,,,28,6,22,,1,Pop Ballad Flop,7.0,3287.0
,,,,,,,,,,6,2,4,,1,,,
,,,,,,,,,,20,5,15,,1,,,1700.0
,,,,,,,,,,3,0,3,,8,,,317.0
,,,,,,,,,,78,40,38,,1,,,646442.0
,,,,,,,,,,13,6,7,,4,,,2964.0
,,,,,,,,,,30,9,21,,1,,,608.0
,,,,,,,,,,15,5,10,,1,,,1648.0
,,,,,,,,,,68,33,35,,10,,,8177.0
,,,,,,,,,,69,30,39,,1,,,15788.0
,,,,,,,,,,70,37,33,,1,Pop 2000 sến,3.0,14091.0
,,,,,,,,,,113,85,28,,8,,,31858.0
,,,,,,,,,,115,87,28,,8,,,24505.0
,,,,,,,,,,1,0,1,,8,,,235.0
,,,,,,,,,,66,31,35,,1,,,15356.0
,,,,,,,,,,2,1,1,,5,,,112.0
,,,,,,,,,,42,12,30,,1,,,4525.0
,,,,,,,,,,49,14,35,,1,Pop sến loại 2,0.0,9087.0
,,,,,,,,,,2,1,1,,1,,,838.0
,,,,,,,,,,90,55,35,,27,,,1070.0
,,,,,,,,,,12,3,9,,8,,,1446.0
,,,,,,,,,,10,5,5,,3,,,320.0
,,,,,,,,,,10,4,6,,3,,,933.0
,,,,,,,,,,3,1,2,,10,,,71.0
,,,,,,,,,,23,7,16,,0,,,187.0
,,,,,,,,,,57,18,39,,1,,,23149.0
,,,,,,,,,,3,0,3,,8,,,938.0
,,,,,,,,,,83,44,39,,1,,,19865.0
,,,,,,,,,,57,20,37,,1,,,71303.0
,,,,,,,,,,41,21,20,,13,,,29909.0
,,,,,,,,,,2,0,2,,3,,,179.0
,,,,,,,,,,30,7,23,,4,,,4680.0
,,,,,,,,,,1,0,1,,1,,,250.0
,,,,,,,,,,37,6,31,,8,,,2826.0
,,,,,,,,,,22,8,14,,4,,,6345.0
,,,,,,,,,,67,33,34,,4,,,25849.0
,,,,,,,,,,77,44,33,,1,,,149527.0
,,,,,,,,,,58,27,31,,0,,,6347.0
,,,,,,,,,,56,26,30,,10,,,2596.0
,,,,,,,,,,27,12,15,,5,,,2170.0
,,,,,,,,,,5,2,3,,0,,,271.0
,,,,,,,,,,5,2,3,,0,,,271.0
,,,,,,,,,,27,12,15,,5,,,2170.0
,,,,,,,,,,39,13,26,,8,,,2637.0
,,,,,,,,,,29,4,25,,1,Pop sến loại 2,0.0,5004.0
,,,,,,,,,,150,126,24,,8,,,152186.0
,,,,,,,,,,95,70,25,,8,,,38463.0
,,,,,,,,,,99,73,26,,8,,,24445.0
,,,,,,,,,,57,18,39,,8,,,4096.0
,,,,,,,,,,4,2,2,,13,,,279.0
,,,,,,,,,,33,7,26,,1,,,4560.0
,,,,,,,,,,10,3,7,,1,,,2512.0
,,,,,,,,,,35,14,21,,0,,,3167.0
,,,,,,,,,,2,1,1,,5,,,543.0
,,,,,,,,,,82,44,38,,1,,,19053.0
,,,,,,,,,,56,23,33,,1,Pop sến loại 2,0.0,18060.0
,,,,,,,,,,30,7,23,,8,,,7514.0
,,,,,,,,,,4,1,3,,6,,,265.0
,,,,,,,,,,4,2,2,,1,,,78.0
,,,,,,,,,,74,45,29,,8,,,14231.0
,,,,,,,,,,4,2,2,,10,,,247.0
,,,,,,,,,,119,93,26,,8,,,27657.0
,,,,,,,,,,9,2,7,,4,,,3466.0
,,,,,,,,,,67,37,30,,8,,,7301.0
,,,,,,,,,,1,0,1,,8,,,30.0
,,,,,,,,,,74,41,33,,8,,,6055.0
,,,,,,,,,,10,5,5,,5,,,494.0
,,,,,,,,,,47,14,33,,8,,,1298.0
,,,,,,,,,,69,34,35,,1,,,18835.0
,,,,,,,,,,1,0,1,,4,,,1357.0
,,,,,,,,,,42,8,34,,8,,,3547.0
,,,,,,,,,,53,26,27,,8,,,3946.0
,,,,,,,,,,1,0,1,,4,,,339.0
,,,,,,,,,,7,2,5,,4,,,4238.0
,,,,,,,,,,60,25,35,,4,,,11690.0
,,,,,,,,,,9,3,6,,4,,,1178.0
,,,,,,,,,,18,7,11,,4,,,1482.0
,,,,,,,,,,27,1,26,,8,,,4574.0
,,,,,,,,,,24,11,13,,5,,,2341.0
,,,,,,,,,,36,7,29,,8,,,2004.0
,,,,,,,,,,22,0,22,,1,Pop sến loại 2,0.0,2424.0
,,,,,,,,,,49,21,28,,8,,,3604.0
,,,,,,,,,,39,17,22,,5,,,5909.0
,,,,,,,,,,46,14,32,,4,,,7672.0
,,,,,,,,,,25,1,24,,8,,,1746.0
,,,,,,,,,,4,2,2,,8,,,1090.0
,,,,,,,,,,43,23,20,,4,,,11645.0
,,,,,,,,,,29,9,20,,4,,,1107.0
,,,,,,,,,,53,18,35,,8,,,2174.0
,,,,,,,,,,40,17,23,,8,,,889.0
,,,,,,,,,,4,0,4,,8,,,260.0
,,,,,,,,,,38,17,21,,5,,,3077.0
,,,,,,,,,,43,9,34,,10,,,8473.0
,,,,,,,,,,63,27,36,,8,,,2127.0
,,,,,,,,,,36,14,22,,1,,,13786.0
,,,,,,,,,,52,20,32,,8,,,1766.0
,,,,,,,,,,34,13,21,,0,,,826.0
,,,,,,,,,,1,0,1,,1,,,288.0
,,,,,,,,,,29,5,24,,1,,,3602.0
,,,,,,,,,,2,1,1,,4,Pop sến loại 2,0.0,795.0
,,,,,,,,,,28,7,21,,36,,,1305.0
,,,,,,,,,,31,11,20,,36,,,3561.0
,,,,,,,,,,38,8,30,,0,,,3284.0
,,,,,,,,,,1,0,1,,5,,,177.0
,,,,,,,,,,1,0,1,,5,,,177.0
,,,,,,,,,,26,1,25,,1,,,4871.0
,,,,,,,,,,89,57,32,,10,,,75591.0
,,,,,,,,,,1,0,1,,4,,,255.0
,,,,,,,,,,34,13,21,,0,,,826.0
,,,,,,,,,,1,0,1,,0,,,84.0
,,,,,,,,,,47,18,29,,1,,,10902.0
,,,,,,,,,,8,2,6,,4,,,3807.0
,,,,,,,,,,54,16,38,,1,,,66913.0
,,,,,,,,,,19,6,13,,10,,,333.0
,,,,,,,,,,4,2,2,,11,,,1419.0
,,,,,,,,,,46,13,33,,8,,,793.0
,,,,,,,,,,4,2,2,,8,,,151.0
,,,,,,,,,,7,2,5,,10,,,129.0
,,,,,,,,,,54,19,35,,8,,,5913.0
,,,,,,,,,,2,1,1,,8,,,345.0
,,,,,,,,,,66,27,39,,1,,,30158.0
,,,,,,,,,,50,23,27,,8,,,1724.0
,,,,,,,,,,57,23,34,,1,Pop sến loại 1,14.0,48634.0
,,,,,,,,,,47,9,38,,1,,,13939.0
,,,,,,,,,,47,9,38,,1,,,13939.0
,,,,,,,,,,52,21,31,,2,,,2639.0
,,,,,,,,,,21,8,13,,0,,,240.0
,,,,,,,,,,12,6,6,,5,,,257.0
,,,,,,,,,,14,5,9,,8,,,899.0
,,,,,,,,,,2,0,2,,4,,,1338.0
,,,,,,,,,,48,11,37,,4,,,13282.0
,,,,,,,,,,2,1,1,,1,,,336.0
,,,,,,,,,,4,1,3,,3,,,151.0
,,,,,,,,,,6,2,4,,1,,,652.0
,,,,,,,,,,12,6,6,,5,,,106.0
,,,,,,,,,,5,2,3,,8,,,227.0
,,,,,,,,,,28,10,18,,10,,,372.0
